id,price
0,13977.994083333331
1,15655.822443090148
2,1014.9788333333331
3,434.2125833333333
4,3567.99
5,1876.9289559837096
6,850.591
7,4972.384108272733
8,680.6859361706245
9,4347.694613095238
10,8295.71
11,3949.9332309973443
12,508.8896086918551
13,965.2911149766747
14,4170.786833333333
15,7668.8083333333325
16,2192.297248568277
17,1904.9791128936424
18,2314.414022481142
19,16995.385870322112
20,4883.145646711039
21,5328.942356456532
22,7095.222823232322
23,1063.1026455867575
24,1303.2754357718898
25,919.7182972861586
26,2877.2097272727274
27,630.9451522556391
28,1786.9077139202172
29,4838.142011728039
30,4464.723846576511
31,921.6638289853956
32,5798.994841830874
33,876.5341456529583
34,3643.385
35,560.7368516483516
36,616.36875
37,2115.3685780469527
38,2961.1580913978496
39,541.8874761904763
40,945.0986881637265
41,4226.605
42,2782.2708998098346
43,6627.029
44,4151.841230500821
45,3402.8389377593626
46,7690.815
47,1902.679988325564
48,11651.5
49,638.8851666666668
50,2093.422410859498
51,719.9732067932068
52,8828.927382404543
53,3340.9334084116144
54,9933.881666666666
55,6838.723646199743
56,704.5873496816143
57,747.378372164509
58,5115.980783611606
59,6654.3992829670315
60,3965.029427405916
61,800.9883643790849
62,16946.463906927907
63,10873.125
64,2851.536266233766
65,6739.5795
66,954.9560075757576
67,1968.354149350649
68,8637.381058982683
69,981.1891953225515
70,3878.450478399524
71,537.9233333333334
72,1180.925448215552
73,936.7
74,4125.433000000001
75,2699.4608323261446
76,1402.3418200834253
77,1911.081527777778
78,4067.965071107261
79,5845.322997932891
80,643.4370833333332
81,1106.6123936345998
82,1417.0420238095237
83,1296.2271409493285
84,4744.87925
85,759.518941086691
86,667.5351891844775
87,2186.5875505896793
88,2919.669345238095
89,11762.69
90,1692.5147723221226
91,588.1325
92,461.69208333333336
93,511.8880162337662
94,3552.378868649733
95,13160.505
96,734.2964736305361
97,1847.663680477841
98,420.62695833333333
99,2403.955
100,648.8807570487887
101,522.1817041295058
102,2407.0729623501493
103,4057.8657078435153
104,763.5224863415573
105,5664.223031786024
106,979.3479132821284
107,5858.331269495671
108,5118.411297481678
109,16498.877476768746
110,15291.068168022335
111,1038.7279805700512
112,4072.173013516416
113,4242.141928102388
114,2932.825
115,879.4943798829438
116,654.5465965663161
117,1679.710625
118,4304.094136696636
119,1586.8132791019336
120,1166.935
121,588.0346391148375
122,16753.64853950582
123,4480.2049927636845
124,3559.102153409091
125,5231.145873015873
126,9757.413345370072
127,11162.539779609928
128,751.9606179609272
129,528.43
130,2413.069916666667
131,2915.080913933509
132,5555.61
133,6273.78024671944
134,6014.750238791163
135,2981.751434523809
136,716.6865777398042
137,1003.823623510707
138,1055.7261652930404
139,3669.48
140,8944.0425
141,4590.726287878788
142,5111.783113035372
143,1633.305
144,15122.125830891327
145,12942.69364338439
146,497.07129001480973
147,11234.975
148,3462.039
149,2713.2019956709955
150,3956.0
151,2077.7413636363635
152,7575.307780661006
153,1845.3613635620918
154,5232.248611111111
155,4663.461282247874
156,2087.952
157,3906.912484848485
158,3196.6653739960266
159,6742.574056023642
160,2491.1635656596363
161,9997.725
162,761.3236457704878
163,3765.53
164,1400.9861515151517
165,824.8436006077256
166,1018.25
167,591.9706314616756
168,2525.530222222222
169,725.7613077469915
170,14889.820543650794
171,770.387383850404
172,593.48
173,2717.5367573260073
174,16183.489036027104
175,1466.4751462148959
176,1757.9197555800822
177,2998.6126666405594
178,1118.630661075036
179,4130.474273809524
180,3507.93
181,1014.4005351194168
182,448.36783333333324
183,11051.752056564736
184,1051.1196342778953
185,1284.8075050505051
186,727.5259041676393
187,4033.381280390916
188,4450.057845238095
189,957.5406118704519
190,2172.633125
191,4136.931
192,2660.3399747023814
193,2580.0294047619045
194,975.0539960317459
195,775.6397399774761
196,710.0874663751795
197,15656.050955651377
198,5304.359836000986
199,7899.485
200,1029.3170268467036
201,16375.264818436384
202,3922.1896356061084
203,5070.834065579382
204,4937.407611700595
205,4603.951466817495
206,13049.645526501276
207,1325.4228203162652
208,3334.87
209,4965.1774781746035
210,7565.46
211,2073.28
212,4576.086839749212
213,966.9902967174838
214,1323.292290448297
215,14600.602230663908
216,843.3824434523809
217,9706.9480351095
218,11503.271499999999
219,2175.6733295739346
220,1195.634611111111
221,11480.41125
222,932.7666666666668
223,12066.041923076922
224,2359.127820588252
225,2880.189040372607
226,4709.837284931024
227,8200.379242406652
228,6371.02
229,9271.087678571428
230,1984.685828753913
231,661.5269335478963
232,506.9614583333334
233,13330.805707644953
234,3234.0
235,1058.1142455437284
236,477.4664221014492
237,15095.1206992265
238,2498.4804432957394
239,514.7668803173146
240,3387.534285714286
241,546.0328692141192
242,8817.120375
243,1175.8145156003884
244,6642.8565
245,774.6895729714889
246,445.45892171717185
